DateOp,ShiftID,Loader,Hauler,Sector,NominalWeight,PayLoadWeight,MaterialDesc,DumpDateOpKey,DateTimeStart,LoaderKey,UnitKey
00:00.0,D,S75,T485,X4Y,350,379.392816,Waste,20211101,2021-11-01 12:50:46.00 -07:00,156,396
00:00.0,D,S75,T410,X4Y,350,370.595302,Waste,20211101,2021-11-01 13:49:19.00 -07:00,156,269
00:00.0,D,S75,T482,X4Y,350,384.891265,Waste,20211101,2021-11-01 13:07:10.00 -07:00,156,344
00:00.0,N,S75,T455,X4Y,350,369.495599,Waste,20211101,2021-11-02 02:05:41.00 -07:00,156,278
00:00.0,N,S75,T451,X4Y,350,349.701209,Waste,20211101,2021-11-01 17:55:09.00 -07:00,156,274
00:00.0,N,S75,T455,X4Y,350,370.595302,Waste,20211101,2021-11-01 21:16:34.00 -07:00,156,278
00:00.0,N,S75,T471,X4Y,350,325.508018,Waste,20211101,2021-11-01 17:36:37.00 -07:00,156,294
00:00.0,D,S75,T1205,X4Y,350,362.89748,Waste,20211101,2021-11-01 15:02:02.00 -07:00,156,560
00:00.0,D,S75,T417,X4Y,350,409.084423,Waste,20211101,2021-11-01 15:29:55.00 -07:00,156,478
00:00.0,N,S75,T452,X4Y,350,376.093751,Waste,20211101,2021-11-01 19:31:59.00 -07:00,156,275
00:00.0,N,S75,T468,X4Y,350,392.589054,Waste,20211101,2021-11-01 22:11:17.00 -07:00,156,291
00:00.0,N,S75,T484,X4Y,350,377.193421,Waste,20211101,2021-11-01 19:03:56.00 -07:00,156,393
00:00.0,N,S75,T425,X4Y,350,421.181002,Waste,20211101,2021-11-01 18:30:14.00 -07:00,156,506
00:00.0,N,S75,T497,X4Y,350,381.592178,Waste,20211101,2021-11-01 21:04:32.00 -07:00,156,426
00:00.0,N,S75,T414,X4Y,350,384.891265,Waste,20211101,2021-11-01 23:40:56.00 -07:00,156,467
00:00.0,N,S75,T481,X4Y,350,380.492475,Waste,20211101,2021-11-01 21:21:26.00 -07:00,156,340
00:00.0,N,S75,T482,X4Y,350,381.592178,Waste,20211101,2021-11-01 23:46:05.00 -07:00,156,344
00:00.0,N,S75,T469,X4Y,350,369.495599,Waste,20211101,2021-11-01 21:34:22.00 -07:00,156,292
00:00.0,N,S75,T403,X4Y,350,403.585996,Waste,20211101,2021-11-01 20:17:34.00 -07:00,156,262
00:00.0,N,S75,T417,X4Y,350,372.794664,Waste,20211101,2021-11-01 20:22:34.00 -07:00,156,478
00:00.0,N,S75,T410,X4Y,350,371.694961,Waste,20211101,2021-11-01 21:52:53.00 -07:00,156,269
00:00.0,N,S75,T489,X4Y,350,357.39902,Waste,20211101,2021-11-02 02:21:58.00 -07:00,156,411
00:00.0,N,S75,T1202,X4Y,350,379.392816,Waste,20211101,2021-11-02 03:01:37.00 -07:00,156,555
00:00.0,N,S75,T423,X4Y,350,348.601506,Waste,20211101,2021-11-01 22:15:18.00 -07:00,156,503
00:00.0,N,S75,T474,X4Y,350,356.299361,Waste,20211101,2021-11-01 22:38:37.00 -07:00,156,297
00:00.0,N,S75,T425,X4Y,350,373.894389,Waste,20211101,2021-11-01 23:14:53.00 -07:00,156,506
00:00.0,N,S75,T465,X4Y,350,320.009602,Waste,20211101,2021-11-01 22:03:42.00 -07:00,156,288
00:00.0,N,S75,T486,X4Y,350,380.492475,Waste,20211101,2021-11-01 22:59:36.00 -07:00,156,403
00:00.0,D,S98,T480,X4J,350,348.601506,Waste,20211101,2021-11-01 13:02:21.00 -07:00,417,303
00:00.0,D,S98,T455,X4J,350,387.8221338,Waste,20211101,2021-11-01 11:10:31.00 -07:00,417,278
00:00.0,N,S75,T426,X4Y,350,351.900571,Waste,20211101,2021-11-01 22:42:24.00 -07:00,156,508
00:00.0,N,S75,T1211,X4Y,350,351.900571,Waste,20211101,2021-11-01 21:54:44.00 -07:00,156,567
00:00.0,N,S75,T1207,X4Y,350,356.299361,Waste,20211101,2021-11-02 01:04:23.00 -07:00,156,562
00:00.0,N,S75,T417,X4Y,350,380.492508,Waste,20211101,2021-11-02 00:11:35.00 -07:00,156,478
00:00.0,N,S65,T474,X4J,350,385.990968,Waste,20211101,2021-11-02 02:14:52.00 -07:00,648,297
00:00.0,N,S65,T418,X4J,350,372.794664,Waste,20211101,2021-11-02 00:30:56.00 -07:00,648,477
00:00.0,N,S65,T410,X4J,350,390.389692,Waste,20211101,2021-11-02 01:37:32.00 -07:00,648,269
00:00.0,N,S65,T492,X4J,350,333.20584,Waste,20211101,2021-11-02 02:56:56.00 -07:00,648,418
00:00.0,D,S75,T451,X4Y,350,400.286909,Waste,20211101,2021-11-01 13:56:25.00 -07:00,156,274
00:00.0,D,S98,T465,X4J,350,387.8221338,Waste,20211101,2021-11-01 12:52:56.00 -07:00,417,288
00:00.0,D,S95,T419,S3A,350,406.885061,Waste,20211101,2021-11-01 08:03:22.00 -07:00,329,480
00:00.0,D,S95,T1203,S3A,350,379.392816,Waste,20211101,2021-11-01 08:32:20.00 -07:00,329,554
00:00.0,D,S95,T406,S3A,350,427.779121,Waste,20211101,2021-11-01 08:47:40.00 -07:00,329,265
00:00.0,D,S95,T491,S3A,350,392.589054,Waste,20211101,2021-11-01 14:17:30.00 -07:00,329,416
00:00.0,D,S42,T464,X4K,350,402.450411,Waste,20211101,2021-11-01 07:47:01.00 -07:00,161,287
00:00.0,N,S65,T1201,X4J,350,405.785358,Waste,20211101,2021-11-02 01:37:39.00 -07:00,648,556
00:00.0,D,S95,T404,S3A,350,416.782234,Waste,20211101,2021-11-01 13:08:53.00 -07:00,329,263
00:00.0,D,S95,T417,S3A,350,384.891265,Waste,20211101,2021-11-01 09:35:09.00 -07:00,329,478
00:00.0,D,S95,T411,S3A,350,424.480056,Waste,20211101,2021-11-01 10:21:40.00 -07:00,329,459
00:00.0,D,S95,T429,S3A,350,368.39594,Waste,20211101,2021-11-01 12:36:00.00 -07:00,329,553
00:00.0,N,S95,T483,S3A,350,398.087514,Waste,20211101,2021-11-01 18:35:25.00 -07:00,329,392
00:00.0,D,S95,T454,S3A,350,409.084423,Waste,20211101,2021-11-01 12:34:30.00 -07:00,329,277
00:00.0,D,S25,T1210,K8C,350,404.685666,Waste,20211101,2021-11-01 12:45:27.00 -07:00,160,566
00:00.0,D,S25,T401,K8C,350,394.788482,Waste,20211101,2021-11-01 12:37:02.00 -07:00,160,260
00:00.0,D,S25,T411,K8C,350,424.480056,Waste,20211101,2021-11-01 13:39:08.00 -07:00,160,459
00:00.0,N,S95,T1213,S3A,350,415.682575,Waste,20211101,2021-11-01 20:44:26.00 -07:00,329,558
00:00.0,D,S95,T486,S3A,350,383.79154,Waste,20211101,2021-11-01 12:55:31.00 -07:00,329,403
00:00.0,N,S95,T416,S3A,350,403.585996,Waste,20211101,2021-11-01 20:44:25.00 -07:00,329,475
00:00.0,D,S95,T406,S3A,350,267.224507,Construction,20211101,2021-11-01 08:28:56.00 -07:00,329,265
00:00.0,D,S95,T1203,S3A,350,385.990968,Construction,20211101,2021-11-01 08:06:15.00 -07:00,329,554
00:00.0,N,S25,T472,K8C,350,394.788482,Waste,20211101,2021-11-02 02:05:35.00 -07:00,160,295
00:00.0,N,S25,T353,K8C,350,369.720989,Waste,20211101,2021-11-01 20:51:50.00 -07:00,160,489
00:00.0,D,S25,T1206,K8C,350,395.888152,Waste,20211101,2021-11-01 09:48:47.00 -07:00,160,561
00:00.0,D,S25,T408,K8C,350,438.77603,Waste,20211101,2021-11-01 06:48:37.00 -07:00,160,267
00:00.0,N,S75,T426,X4Y,350,353.000263,Construction,20211101,2021-11-01 21:34:15.00 -07:00,156,508
00:00.0,N,S75,T426,X4Y,350,343.103057,Construction,20211101,2021-11-01 22:02:57.00 -07:00,156,508
00:00.0,N,S75,T426,X4Y,350,362.89748,Construction,20211101,2021-11-01 21:07:44.00 -07:00,156,508
00:00.0,N,S75,T426,X4Y,350,385.990968,Construction,20211101,2021-11-01 22:15:22.00 -07:00,156,508
00:00.0,N,S75,T426,X4Y,350,361.797777,Construction,20211101,2021-11-01 21:48:55.00 -07:00,156,508
00:00.0,D,S95,T419,S3A,350,387.090627,Construction,20211101,2021-11-01 07:48:50.00 -07:00,329,480
00:00.0,D,S42,T357,X4K,350,377.115431,Inpit stockpile,20211101,2021-11-01 07:00:49.00 -07:00,161,638
00:00.0,D,S42,T475,X4K,350,409.084423,Inpit stockpile,20211101,2021-11-01 07:12:36.00 -07:00,161,298
00:00.0,N,S81,T473,FM1,350,377.193421,Inpit stockpile,20211101,2021-11-02 02:08:33.00 -07:00,155,296
00:00.0,D,S25,T486,K8C,350,379.392816,Waste,20211101,2021-11-01 12:11:56.00 -07:00,160,403
00:00.0,D,S75,T475,X4Y,350,376.093751,Inpit stockpile,20211101,2021-11-01 06:19:56.00 -07:00,156,298
00:00.0,D,S75,T468,X4Y,350,370.595302,Inpit stockpile,20211101,2021-11-01 06:43:42.00 -07:00,156,291
00:00.0,D,S75,T1209,X4Y,350,367.296237,Inpit stockpile,20211101,2021-11-01 06:07:11.00 -07:00,156,565
00:00.0,D,S99,T408,X4K,350,400.286909,Inpit stockpile,20211101,2021-11-01 05:41:49.00 -07:00,548,267
00:00.0,D,S42,T490,X4K,350,382.69187,Inpit stockpile,20211101,2021-11-01 13:06:35.00 -07:00,161,413
00:00.0,D,S42,T420,X4K,350,406.885061,Inpit stockpile,20211101,2021-11-01 12:45:49.00 -07:00,161,482
00:00.0,D,S75,T1214,X4Y,350,414.582872,Inpit stockpile,20211101,2021-11-01 06:51:01.00 -07:00,156,564
00:00.0,D,S75,T464,X4Y,350,376.994178,Inpit stockpile,20211101,2021-11-01 07:00:22.00 -07:00,156,287
00:00.0,D,S75,T474,X4Y,350,365.096875,Inpit stockpile,20211101,2021-11-01 07:04:41.00 -07:00,156,297
00:00.0,D,S75,T453,X4Y,350,402.486271,Inpit stockpile,20211101,2021-11-01 06:31:33.00 -07:00,156,276
00:00.0,D,S75,T472,X4Y,350,351.900571,Inpit stockpile,20211101,2021-11-01 06:03:36.00 -07:00,156,295
00:00.0,D,S75,T416,X4Y,350,381.592178,Inpit stockpile,20211101,2021-11-01 07:31:40.00 -07:00,156,475
00:00.0,D,S75,T425,X4Y,350,384.891265,Inpit stockpile,20211101,2021-11-01 08:20:07.00 -07:00,156,506
00:00.0,D,S75,T465,X4Y,350,367.296237,Inpit stockpile,20211101,2021-11-01 12:02:36.00 -07:00,156,288
00:00.0,D,S75,T418,X4Y,350,383.79154,Inpit stockpile,20211101,2021-11-01 11:38:53.00 -07:00,156,477
00:00.0,D,S75,T1212,X4Y,350,391.489384,Inpit stockpile,20211101,2021-11-01 06:07:36.00 -07:00,156,563
00:00.0,D,S75,T481,X4Y,350,380.492475,Inpit stockpile,20211101,2021-11-01 06:27:22.00 -07:00,156,340
00:00.0,D,S75,T1201,X4Y,350,381.592178,Inpit stockpile,20211101,2021-11-01 06:39:03.00 -07:00,156,556
00:00.0,D,S42,T425,X4K,350,406.885061,Inpit stockpile,20211101,2021-11-01 05:57:22.00 -07:00,161,506
00:00.0,D,S42,T1214,X4K,350,381.592178,Inpit stockpile,20211101,2021-11-01 08:16:05.00 -07:00,161,564
00:00.0,D,S75,T480,X4Y,350,377.193421,Inpit stockpile,20211101,2021-11-01 12:05:26.00 -07:00,156,303
00:00.0,D,S75,T402,X4Y,350,382.69187,Inpit stockpile,20211101,2021-11-01 12:11:52.00 -07:00,156,261
00:00.0,D,S75,T465,X4Y,350,362.897447,Inpit stockpile,20211101,2021-11-01 07:16:38.00 -07:00,156,288
00:00.0,D,S75,T468,X4Y,350,367.296237,Inpit stockpile,20211101,2021-11-01 08:11:30.00 -07:00,156,291
00:00.0,N,S99,T470,X4K,350,367.296237,Inpit stockpile,20211101,2021-11-02 03:37:46.00 -07:00,548,293
00:00.0,N,S99,T1208,X4K,350,402.486271,Inpit stockpile,20211101,2021-11-02 02:31:05.00 -07:00,548,559
00:00.0,N,S99,T451,X4K,350,387.8221338,Inpit stockpile,20211101,2021-11-02 02:00:47.00 -07:00,548,274
00:00.0,N,S99,T451,X4K,350,373.894389,Inpit stockpile,20211101,2021-11-02 03:48:53.00 -07:00,548,274
00:00.0,N,S99,T479,X4K,350,388.19033,Inpit stockpile,20211101,2021-11-02 03:48:53.00 -07:00,548,302
00:00.0,D,S42,T471,X4K,350,348.601506,Inpit stockpile,20211101,2021-11-01 05:38:00.00 -07:00,161,294
00:00.0,D,S75,T455,X4Y,350,394.788482,Inpit stockpile,20211101,2021-11-01 10:18:05.00 -07:00,156,278
00:00.0,D,S75,T499,X4Y,350,381.843,Inpit stockpile,20211101,2021-11-01 09:36:31.00 -07:00,156,430
00:00.0,N,S99,T490,X4K,350,371.694961,Inpit stockpile,20211101,2021-11-02 03:49:49.00 -07:00,548,413
00:00.0,N,S99,T499,X4K,350,392.7528,Inpit stockpile,20211101,2021-11-02 04:00:07.00 -07:00,548,430
00:00.0,N,S99,T484,X4K,350,395.888152,Inpit stockpile,20211101,2021-11-02 04:09:52.00 -07:00,548,393
00:00.0,N,S99,T466,X4K,350,388.19033,Inpit stockpile,20211101,2021-11-02 03:51:40.00 -07:00,548,289
00:00.0,D,S75,T485,X4Y,350,372.794664,Inpit stockpile,20211101,2021-11-01 10:36:45.00 -07:00,156,396
00:00.0,D,S75,T1209,X4Y,350,410.184115,Inpit stockpile,20211101,2021-11-01 09:57:13.00 -07:00,156,565
00:00.0,D,S75,T487,X4Y,350,384.891265,Inpit stockpile,20211101,2021-11-01 09:20:46.00 -07:00,156,406
00:00.0,D,S75,T457,X4Y,350,346.402144,Inpit stockpile,20211101,2021-11-01 09:33:48.00 -07:00,156,280
00:00.0,D,S75,T498,X4Y,350,381.592178,Inpit stockpile,20211101,2021-11-01 10:23:40.00 -07:00,156,429
00:00.0,D,S75,T353,X4Y,350,377.842751,Inpit stockpile,20211101,2021-11-01 10:27:24.00 -07:00,156,489
00:00.0,N,S98,T1212,X4J,350,383.79154,Inpit stockpile,20211101,2021-11-01 20:04:03.00 -07:00,417,563
00:00.0,N,S98,T477,X4J,350,356.299361,Inpit stockpile,20211101,2021-11-01 22:16:51.00 -07:00,417,300
00:00.0,D,S75,T487,X4Y,350,377.193421,Inpit stockpile,20211101,2021-11-01 10:27:29.00 -07:00,156,406
00:00.0,D,S75,T470,X4Y,350,388.19033,Inpit stockpile,20211101,2021-11-01 09:56:55.00 -07:00,156,293
00:00.0,D,S75,T426,X4Y,350,368.39594,Inpit stockpile,20211101,2021-11-01 09:24:31.00 -07:00,156,508
00:00.0,D,S75,T456,X4Y,350,387.090627,Inpit stockpile,20211101,2021-11-01 10:12:31.00 -07:00,156,279
00:00.0,D,S65,T427,X4J,350,402.486271,Inpit stockpile,20211101,2021-11-01 12:10:33.00 -07:00,648,509
00:00.0,N,S98,T489,X4J,350,371.694961,Inpit stockpile,20211101,2021-11-01 22:23:51.00 -07:00,417,411
00:00.0,N,S98,T418,X4J,350,365.096875,Inpit stockpile,20211101,2021-11-01 23:13:48.00 -07:00,417,477
00:00.0,N,S98,T465,X4J,350,367.296237,Inpit stockpile,20211101,2021-11-01 18:47:07.00 -07:00,417,288
00:00.0,N,S98,T475,X4J,350,391.489384,Inpit stockpile,20211101,2021-11-01 19:06:30.00 -07:00,417,298
00:00.0,N,S98,T1212,X4J,350,387.090627,Inpit stockpile,20211101,2021-11-01 19:11:54.00 -07:00,417,563
00:00.0,N,L94,T471,BD7,350,334.305532,Crusher ore,20211101,2021-11-02 02:14:55.00 -07:00,138,294
00:00.0,N,L94,T464,BD7,350,340.628189,Crusher ore,20211101,2021-11-01 22:32:53.00 -07:00,138,287
00:00.0,N,L94,T471,BD7,350,376.093751,Crusher ore,20211101,2021-11-01 22:55:04.00 -07:00,138,294
00:00.0,D,L94,T425,BD7,350,421.181002,Crusher ore,20211101,2021-11-01 14:53:07.00 -07:00,138,506
00:00.0,N,S98,T477,X4J,350,348.601506,Inpit stockpile,20211101,2021-11-01 21:28:33.00 -07:00,417,300
00:00.0,D,S65,T472,X4J,350,439.875689,Inpit stockpile,20211101,2021-11-01 11:47:45.00 -07:00,648,295
00:00.0,N,L94,T471,BD7,350,345.302419,Crusher ore,20211101,2021-11-02 00:12:46.00 -07:00,138,294
00:00.0,N,L94,T464,BD7,350,362.447789,Crusher ore,20211101,2021-11-01 17:45:05.00 -07:00,138,287
00:00.0,N,L94,T464,BD7,350,344.264789,Crusher ore,20211101,2021-11-01 18:49:06.00 -07:00,138,287
00:00.0,N,L94,T464,BD7,350,355.174589,Crusher ore,20211101,2021-11-02 00:33:01.00 -07:00,138,287
00:00.0,N,L94,T464,BD7,350,336.991589,Crusher ore,20211101,2021-11-02 02:09:40.00 -07:00,138,287
00:00.0,N,L94,T464,BD7,350,351.537989,Crusher ore,20211101,2021-11-01 21:41:17.00 -07:00,138,287
00:00.0,N,L94,T471,BD7,350,347.501847,Crusher ore,20211101,2021-11-01 20:32:40.00 -07:00,138,294
00:00.0,N,L94,T464,BD7,350,355.174589,Crusher ore,20211101,2021-11-01 20:38:36.00 -07:00,138,287
00:00.0,N,L94,T464,BD7,350,398.813811,Crusher ore,20211101,2021-11-01 19:40:46.00 -07:00,138,287
00:00.0,N,L94,T471,BD7,350,356.299361,Crusher ore,20211101,2021-11-01 21:23:56.00 -07:00,138,294
00:00.0,D,L94,T479,BD7,350,384.891265,Crusher ore,20211101,2021-11-01 09:57:32.00 -07:00,138,302
00:00.0,N,L94,T464,BD7,350,347.901389,Crusher ore,20211101,2021-11-01 23:25:55.00 -07:00,138,287
00:00.0,N,S81,T1205,FM1,350,373.894389,Crusher ore,20211101,2021-11-02 01:17:47.00 -07:00,155,560
00:00.0,N,S81,T1201,FM1,350,399.187206,Crusher ore,20211101,2021-11-01 21:54:44.00 -07:00,155,556
00:00.0,N,S81,T482,FM1,350,406.885028,Crusher ore,20211101,2021-11-01 20:43:22.00 -07:00,155,344
00:00.0,N,S81,T487,FM1,350,377.193421,Crusher ore,20211101,2021-11-02 00:29:19.00 -07:00,155,406
00:00.0,N,S81,T426,FM1,350,374.994059,Crusher ore,20211101,2021-11-01 18:26:08.00 -07:00,155,508
00:00.0,N,S81,T1202,FM1,350,428.878813,Crusher ore,20211101,2021-11-01 20:16:47.00 -07:00,155,555
00:00.0,N,S81,T478,FM1,350,334.305532,Crusher ore,20211101,2021-11-01 23:37:21.00 -07:00,155,301
00:00.0,N,S81,T484,FM1,350,370.595302,Crusher ore,20211101,2021-11-01 23:41:20.00 -07:00,155,393
00:00.0,N,S81,T356,FM1,350,364.629793,Crusher ore,20211101,2021-11-01 23:54:08.00 -07:00,155,632
00:00.0,N,S81,T455,FM1,350,372.794664,Crusher ore,20211101,2021-11-01 18:39:10.00 -07:00,155,278
00:00.0,N,S81,T356,FM1,350,376.872969,Crusher ore,20211101,2021-11-01 18:58:36.00 -07:00,155,632
00:00.0,N,S81,T499,FM1,350,403.6626,Crusher ore,20211101,2021-11-01 19:23:24.00 -07:00,155,430
00:00.0,N,S81,T1208,FM1,350,376.093751,Crusher ore,20211101,2021-11-02 00:13:44.00 -07:00,155,559
00:00.0,N,S81,T1205,FM1,350,384.891265,Crusher ore,20211101,2021-11-02 00:20:48.00 -07:00,155,560
00:00.0,N,S81,T425,FM1,350,392.58912,Crusher ore,20211101,2021-11-02 02:38:32.00 -07:00,155,506
00:00.0,N,S81,T427,FM1,350,376.093751,Crusher ore,20211101,2021-11-01 20:48:51.00 -07:00,155,509
00:00.0,N,S81,T473,FM1,350,398.087514,Crusher ore,20211101,2021-11-01 23:03:02.00 -07:00,155,296
00:00.0,N,S81,T1205,FM1,350,403.585996,Crusher ore,20211101,2021-11-02 02:52:28.00 -07:00,155,560
00:00.0,D,S98,T427,X4J,350,380.492508,Crusher ore,20211101,2021-11-01 07:51:43.00 -07:00,417,509
00:00.0,D,S98,T461,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 08:38:51.00 -07:00,417,284
00:00.0,D,S98,T466,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 09:54:28.00 -07:00,417,289
00:00.0,D,S98,T492,X4J,350,326.607754,Crusher ore,20211101,2021-11-01 09:54:47.00 -07:00,417,418
00:00.0,N,S81,T1204,FM1,350,420.081299,Crusher ore,20211101,2021-11-02 01:57:27.00 -07:00,155,557
00:00.0,N,S81,T423,FM1,350,410.184115,Crusher ore,20211101,2021-11-02 02:49:01.00 -07:00,155,503
00:00.0,D,S98,T418,X4J,350,358.498723,Crusher ore,20211101,2021-11-01 14:04:59.00 -07:00,417,477
00:00.0,D,S98,T499,X4J,350,385.4796,Crusher ore,20211101,2021-11-01 14:10:54.00 -07:00,417,430
00:00.0,D,S98,T481,X4J,350,412.38351,Crusher ore,20211101,2021-11-01 11:33:15.00 -07:00,417,340
00:00.0,D,S98,T470,X4J,350,377.193421,Crusher ore,20211101,2021-11-01 11:52:57.00 -07:00,417,293
00:00.0,D,S98,T468,X4J,350,387.8221338,Crusher ore,20211101,2021-11-01 12:04:44.00 -07:00,417,291
00:00.0,D,S98,T482,X4J,350,403.585996,Crusher ore,20211101,2021-11-01 12:26:37.00 -07:00,417,344
00:00.0,D,S98,T465,X4J,350,381.592178,Crusher ore,20211101,2021-11-01 16:10:30.00 -07:00,417,288
00:00.0,D,S98,T1213,X4J,350,400.286909,Crusher ore,20211101,2021-11-01 16:20:28.00 -07:00,417,558
00:00.0,D,S98,T479,X4J,350,410.184082,Crusher ore,20211101,2021-11-01 06:59:22.00 -07:00,417,302
00:00.0,D,S98,T1208,X4J,350,394.788482,Crusher ore,20211101,2021-11-01 12:36:14.00 -07:00,417,559
00:00.0,D,S98,T425,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 13:58:04.00 -07:00,417,506
00:00.0,D,S98,T1201,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 13:58:11.00 -07:00,417,556
00:00.0,N,S98,T454,X4J,350,380.492475,Crusher ore,20211101,2021-11-01 19:55:28.00 -07:00,417,277
00:00.0,N,S98,T356,X4J,350,368.993669,Crusher ore,20211101,2021-11-02 00:44:05.00 -07:00,417,632
00:00.0,N,S98,T454,X4J,350,355.199658,Crusher ore,20211101,2021-11-01 20:54:51.00 -07:00,417,277
00:00.0,N,S98,T426,X4J,350,382.69187,Crusher ore,20211101,2021-11-01 19:16:40.00 -07:00,417,508
00:00.0,D,S98,T416,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 14:12:43.00 -07:00,417,475
00:00.0,D,S98,T455,X4J,350,381.592178,Crusher ore,20211101,2021-11-01 15:07:05.00 -07:00,417,278
00:00.0,N,S98,T474,X4J,350,382.69187,Crusher ore,20211101,2021-11-02 00:52:45.00 -07:00,417,297
00:00.0,N,S98,T357,X4J,350,390.813269,Crusher ore,20211101,2021-11-01 21:58:15.00 -07:00,417,638
00:00.0,N,S98,T457,X4J,350,349.701209,Crusher ore,20211101,2021-11-01 22:09:28.00 -07:00,417,280
00:00.0,N,S98,T463,X4J,350,396.987844,Crusher ore,20211101,2021-11-02 04:43:16.00 -07:00,417,286
00:00.0,N,S98,T470,X4J,350,384.891265,Crusher ore,20211101,2021-11-01 21:56:57.00 -07:00,417,293
00:00.0,N,S98,T353,X4J,350,400.14722,Crusher ore,20211101,2021-11-01 19:29:54.00 -07:00,417,489
00:00.0,N,S98,T452,X4J,350,369.495599,Crusher ore,20211101,2021-11-02 01:08:41.00 -07:00,417,275
00:00.0,N,S98,T356,X4J,350,391.783051,Crusher ore,20211101,2021-11-02 01:20:56.00 -07:00,417,632
00:00.0,N,S98,T482,X4J,350,391.489384,Crusher ore,20211101,2021-11-02 02:00:23.00 -07:00,417,344
00:00.0,N,S98,T461,X4J,350,360.698085,Crusher ore,20211101,2021-11-02 04:05:56.00 -07:00,417,284
00:00.0,N,S98,T1205,X4J,350,388.19033,Crusher ore,20211101,2021-11-01 20:55:52.00 -07:00,417,560
00:00.0,N,S98,T414,X4J,350,367.296237,Crusher ore,20211101,2021-11-01 20:47:49.00 -07:00,417,467
00:00.0,D,S42,T485,X4K,350,415.682542,Waste,20211101,2021-11-01 13:47:04.00 -07:00,161,396
00:00.0,D,S42,T423,X4K,350,433.277603,Waste,20211101,2021-11-01 08:10:01.00 -07:00,161,503
00:00.0,D,S65,T456,X4K,350,395.888152,Crusher ore,20211101,2021-11-01 07:32:23.00 -07:00,648,279
00:00.0,D,S65,T471,X4K,350,398.087514,Crusher ore,20211101,2021-11-01 08:29:27.00 -07:00,648,294
00:00.0,N,S98,T1202,X4J,350,411.283785,Crusher ore,20211101,2021-11-02 02:24:33.00 -07:00,417,555
00:00.0,N,S98,T453,X4J,350,377.193421,Crusher ore,20211101,2021-11-02 04:00:39.00 -07:00,417,276
00:00.0,D,S42,T497,X4K,350,424.480056,Waste,20211101,2021-11-01 14:55:03.00 -07:00,161,426
00:00.0,D,S42,T457,X4K,350,396.987844,Waste,20211101,2021-11-01 15:02:29.00 -07:00,161,280
00:00.0,D,S42,T482,X4K,350,432.177911,Waste,20211101,2021-11-01 14:28:53.00 -07:00,161,344
00:00.0,D,S42,T418,X4K,350,391.489384,Waste,20211101,2021-11-01 06:13:58.00 -07:00,161,477
00:00.0,D,S42,T426,X4K,350,415.682575,Waste,20211101,2021-11-01 07:35:43.00 -07:00,161,508
00:00.0,D,S42,T466,X4K,350,432.177911,Inpit stockpile,20211101,2021-11-01 13:31:32.00 -07:00,161,289
00:00.0,D,S42,T472,X4K,350,439.875689,Waste,20211101,2021-11-01 14:10:05.00 -07:00,161,295
00:00.0,D,S42,T1212,X4K,350,433.277603,Waste,20211101,2021-11-01 14:10:07.00 -07:00,161,563
00:00.0,N,S42,T481,X4K,350,402.486271,Waste,20211101,2021-11-01 17:53:57.00 -07:00,161,340
00:00.0,D,S42,T1212,X4K,350,420.081299,Waste,20211101,2021-11-01 13:15:58.00 -07:00,161,563
00:00.0,D,S42,T498,X4K,350,421.181002,Waste,20211101,2021-11-01 15:04:57.00 -07:00,161,429
00:00.0,D,S42,T1212,X4K,350,423.380397,Waste,20211101,2021-11-01 15:41:56.00 -07:00,161,563
00:00.0,N,S42,T453,X4K,350,439.875689,Waste,20211101,2021-11-01 21:54:11.00 -07:00,161,276
00:00.0,N,S42,T472,X4K,350,406.885028,Waste,20211101,2021-11-01 21:56:35.00 -07:00,161,295
00:00.0,N,S42,T469,X4K,350,388.19033,Waste,20211101,2021-11-01 19:36:22.00 -07:00,161,292
00:00.0,D,S42,T485,X4K,350,418.981596,Waste,20211101,2021-11-01 15:06:39.00 -07:00,161,396
00:00.0,D,S42,T1202,X4K,350,447.573544,Waste,20211101,2021-11-01 15:10:13.00 -07:00,161,555
00:00.0,D,S42,T490,X4K,350,390.389692,Waste,20211101,2021-11-01 15:35:54.00 -07:00,161,413
00:00.0,N,S42,T423,X4K,350,450.872642,Waste,20211101,2021-11-01 18:19:53.00 -07:00,161,503
00:00.0,N,S42,T485,X4K,350,426.679451,Waste,20211101,2021-11-01 22:30:27.00 -07:00,161,396
00:00.0,N,S42,T463,X4K,350,433.277603,Waste,20211101,2021-11-01 22:37:04.00 -07:00,161,286
00:00.0,N,S42,T404,X4K,350,438.77603,Waste,20211101,2021-11-01 23:02:22.00 -07:00,161,263
00:00.0,N,S42,T477,X4K,350,388.19033,Waste,20211101,2021-11-01 17:35:56.00 -07:00,161,300
00:00.0,N,S42,T497,X4K,350,432.177911,Waste,20211101,2021-11-01 18:29:39.00 -07:00,161,426
00:00.0,N,S42,T357,X4K,350,431.785651,Waste,20211101,2021-11-01 20:31:13.00 -07:00,161,638
00:00.0,N,S42,T466,X4K,350,446.473841,Waste,20211101,2021-11-01 20:55:24.00 -07:00,161,289
00:00.0,N,S42,T421,X4K,350,453.362811,Waste,20211101,2021-11-01 23:07:24.00 -07:00,161,481
